Date,SCATS_Number,Flow,Site_Type
2006-10-11 15:00:00,4043,809,INT
2006-10-11 15:15:00,4043,804,INT
2006-10-11 15:30:00,4043,782,INT
2006-10-11 15:45:00,4043,819,INT
2006-10-11 16:00:00,4043,846,INT
2006-10-11 16:15:00,4043,881,INT
2006-10-11 16:30:00,4043,922,INT
2006-10-11 16:45:00,4043,943,INT
2006-10-11 17:00:00,4043,977,INT
2006-10-11 17:15:00,4043,1034,INT
2006-10-11 17:30:00,4043,1075,INT
2006-10-11 17:45:00,4043,1072,INT
2006-10-11 18:00:00,4043,1011,INT
2006-10-11 18:15:00,4043,1014,INT
2006-10-11 18:30:00,4043,893,INT
2006-10-11 18:45:00,4043,832,INT
2006-10-11 19:00:00,4043,781,INT
2006-10-11 19:15:00,4043,763,INT
2006-10-11 19:30:00,4043,672,INT
2006-10-11 19:45:00,4043,546,INT
2006-10-11 20:00:00,4043,504,INT
2006-10-11 20:15:00,4043,472,INT
2006-10-11 20:30:00,4043,476,INT
2006-10-11 20:45:00,4043,441,INT
2006-10-11 21:00:00,4043,463,INT
2006-10-11 21:15:00,4043,494,INT
2006-10-11 21:30:00,4043,440,INT
2006-10-11 21:45:00,4043,432,INT
2006-10-11 22:00:00,4043,407,INT
2006-10-11 22:15:00,4043,426,INT
2006-10-11 22:30:00,4043,371,INT
2006-10-11 22:45:00,4043,346,INT
2006-10-11 23:00:00,4043,284,INT
2006-10-11 23:15:00,4043,226,INT
2006-10-11 23:30:00,4043,216,INT
2006-10-11 23:45:00,4043,171,INT
2006-10-12 00:00:00,4043,155,INT
2006-10-12 00:15:00,4043,132,INT
2006-10-12 00:30:00,4043,96,INT
2006-10-12 00:45:00,4043,81,INT
2006-10-12 01:00:00,4043,71,INT
2006-10-12 01:15:00,4043,56,INT
2006-10-12 01:30:00,4043,57,INT
2006-10-12 01:45:00,4043,47,INT
2006-10-12 02:00:00,4043,37,INT
2006-10-12 02:15:00,4043,46,INT
2006-10-12 02:30:00,4043,30,INT
2006-10-12 02:45:00,4043,50,INT
2006-10-12 03:00:00,4043,28,INT
2006-10-12 03:15:00,4043,30,INT
2006-10-12 03:30:00,4043,33,INT
2006-10-12 03:45:00,4043,49,INT
2006-10-12 04:00:00,4043,40,INT
2006-10-12 04:15:00,4043,42,INT
2006-10-12 04:30:00,4043,46,INT
2006-10-12 04:45:00,4043,87,INT
2006-10-12 05:00:00,4043,98,INT
2006-10-12 05:15:00,4043,124,INT
2006-10-12 05:30:00,4043,206,INT
2006-10-12 05:45:00,4043,294,INT
2006-10-12 06:00:00,4043,367,INT
2006-10-12 06:15:00,4043,535,INT
2006-10-12 06:30:00,4043,749,INT
2006-10-12 06:45:00,4043,834,INT
2006-10-12 07:00:00,4043,904,INT
2006-10-12 07:15:00,4043,1066,INT
2006-10-12 07:30:00,4043,1078,INT
2006-10-12 07:45:00,4043,991,INT
2006-10-12 08:00:00,4043,1057,INT
2006-10-12 08:15:00,4043,1038,INT
2006-10-12 08:30:00,4043,1022,INT
2006-10-12 08:45:00,4043,1005,INT
2006-10-12 09:00:00,4043,934,INT
2006-10-12 09:15:00,4043,869,INT
2006-10-12 09:30:00,4043,842,INT
2006-10-12 09:45:00,4043,810,INT
2006-10-12 10:00:00,4043,826,INT
2006-10-12 10:15:00,4043,765,INT
2006-10-12 10:30:00,4043,702,INT
2006-10-12 10:45:00,4043,783,INT
2006-10-12 11:00:00,4043,733,INT
2006-10-12 11:15:00,4043,765,INT
2006-10-12 11:30:00,4043,790,INT
2006-10-12 11:45:00,4043,819,INT
2006-10-12 12:00:00,4043,813,INT
2006-10-12 12:15:00,4043,762,INT
2006-10-12 12:30:00,4043,717,INT
2006-10-12 12:45:00,4043,696,INT
2006-10-12 13:00:00,4043,749,INT
2006-10-12 13:15:00,4043,692,INT
2006-10-12 13:30:00,4043,695,INT
2006-10-12 13:45:00,4043,745,INT
2006-10-12 14:00:00,4043,768,INT
2006-10-12 14:15:00,4043,714,INT
2006-10-12 14:30:00,4043,696,INT
2006-10-12 14:45:00,4043,677,INT
2006-10-12 15:00:00,4043,823,INT
2006-10-12 15:15:00,4043,811,INT
2006-10-12 15:30:00,4043,827,INT
2006-10-12 15:45:00,4043,780,INT
2006-10-12 16:00:00,4043,864,INT
2006-10-12 16:15:00,4043,941,INT
2006-10-12 16:30:00,4043,935,INT
2006-10-12 16:45:00,4043,885,INT
2006-10-12 17:00:00,4043,936,INT
2006-10-12 17:15:00,4043,1039,INT
2006-10-12 17:30:00,4043,1040,INT
2006-10-12 17:45:00,4043,956,INT
2006-10-12 18:00:00,4043,1040,INT
2006-10-12 18:15:00,4043,820,INT
2006-10-12 18:30:00,4043,885,INT
2006-10-12 18:45:00,4043,862,INT
2006-10-12 19:00:00,4043,725,INT
2006-10-12 19:15:00,4043,768,INT
2006-10-12 19:30:00,4043,664,INT
2006-10-12 19:45:00,4043,606,INT
2006-10-12 20:00:00,4043,486,INT
2006-10-12 20:15:00,4043,471,INT
2006-10-12 20:30:00,4043,487,INT
2006-10-12 20:45:00,4043,450,INT
2006-10-12 21:00:00,4043,541,INT
2006-10-12 21:15:00,4043,470,INT
2006-10-12 21:30:00,4043,484,INT
2006-10-12 21:45:00,4043,464,INT
2006-10-12 22:00:00,4043,402,INT
2006-10-12 22:15:00,4043,431,INT
2006-10-12 22:30:00,4043,403,INT
2006-10-12 22:45:00,4043,361,INT
2006-10-12 23:00:00,4043,290,INT
2006-10-12 23:15:00,4043,241,INT
2006-10-12 23:30:00,4043,198,INT
2006-10-12 23:45:00,4043,186,INT
2006-10-13 00:00:00,4043,161,INT
2006-10-13 00:15:00,4043,142,INT
2006-10-13 00:30:00,4043,105,INT
2006-10-13 00:45:00,4043,129,INT
2006-10-13 01:00:00,4043,81,INT
2006-10-13 01:15:00,4043,76,INT
2006-10-13 01:30:00,4043,57,INT
2006-10-13 01:45:00,4043,57,INT
2006-10-13 02:00:00,4043,59,INT
2006-10-13 02:15:00,4043,57,INT
2006-10-13 02:30:00,4043,32,INT
2006-10-13 02:45:00,4043,55,INT
2006-10-13 03:00:00,4043,39,INT
2006-10-13 03:15:00,4043,46,INT
2006-10-13 03:30:00,4043,44,INT
2006-10-13 03:45:00,4043,55,INT
2006-10-13 04:00:00,4043,42,INT
2006-10-13 04:15:00,4043,49,INT
2006-10-13 04:30:00,4043,54,INT
2006-10-13 04:45:00,4043,86,INT
2006-10-13 05:00:00,4043,85,INT
2006-10-13 05:15:00,4043,130,INT
2006-10-13 05:30:00,4043,231,INT
2006-10-13 05:45:00,4043,310,INT
2006-10-13 06:00:00,4043,359,INT
2006-10-13 06:15:00,4043,502,INT
2006-10-13 06:30:00,4043,723,INT
2006-10-13 06:45:00,4043,812,INT
2006-10-13 07:00:00,4043,891,INT
2006-10-13 07:15:00,4043,999,INT
2006-10-13 07:30:00,4043,1069,INT
2006-10-13 07:45:00,4043,1044,INT
2006-10-13 08:00:00,4043,995,INT
2006-10-13 08:15:00,4043,1005,INT
2006-10-13 08:30:00,4043,1056,INT
2006-10-13 08:45:00,4043,1053,INT
2006-10-13 09:00:00,4043,840,INT
2006-10-13 09:15:00,4043,854,INT
2006-10-13 09:30:00,4043,800,INT
2006-10-13 09:45:00,4043,812,INT
2006-10-13 10:00:00,4043,741,INT
2006-10-13 10:15:00,4043,723,INT
2006-10-13 10:30:00,4043,759,INT
2006-10-13 10:45:00,4043,761,INT
2006-10-13 11:00:00,4043,744,INT
2006-10-13 11:15:00,4043,746,INT
2006-10-13 11:30:00,4043,816,INT
2006-10-13 11:45:00,4043,759,INT
2006-10-13 12:00:00,4043,768,INT
2006-10-13 12:15:00,4043,827,INT
2006-10-13 12:30:00,4043,779,INT
2006-10-13 12:45:00,4043,806,INT
2006-10-13 13:00:00,4043,743,INT
2006-10-13 13:15:00,4043,747,INT
2006-10-13 13:30:00,4043,676,INT
2006-10-13 13:45:00,4043,756,INT
2006-10-13 14:00:00,4043,725,INT
2006-10-13 14:15:00,4043,761,INT
2006-10-13 14:30:00,4043,810,INT
2006-10-13 14:45:00,4043,776,INT
2006-10-13 15:00:00,4043,794,INT
2006-10-13 15:15:00,4043,822,INT
2006-10-13 15:30:00,4043,894,INT
2006-10-13 15:45:00,4043,814,INT
2006-10-13 16:00:00,4043,852,INT
2006-10-13 16:15:00,4043,938,INT
2006-10-13 16:30:00,4043,997,INT
2006-10-13 16:45:00,4043,963,INT
2006-10-13 17:00:00,4043,928,INT
2006-10-13 17:15:00,4043,1067,INT
2006-10-13 17:30:00,4043,1054,INT
2006-10-13 17:45:00,4043,1010,INT
2006-10-13 18:00:00,4043,1060,INT
2006-10-13 18:15:00,4043,970,INT
2006-10-13 18:30:00,4043,966,INT
2006-10-13 18:45:00,4043,863,INT
2006-10-13 19:00:00,4043,769,INT
2006-10-13 19:15:00,4043,781,INT
2006-10-13 19:30:00,4043,642,INT
2006-10-13 19:45:00,4043,611,INT
2006-10-13 20:00:00,4043,542,INT
2006-10-13 20:15:00,4043,518,INT
2006-10-13 20:30:00,4043,439,INT
2006-10-13 20:45:00,4043,460,INT
2006-10-13 21:00:00,4043,492,INT
2006-10-13 21:15:00,4043,453,INT
2006-10-13 21:30:00,4043,466,INT
2006-10-13 21:45:00,4043,405,INT
2006-10-13 22:00:00,4043,401,INT
2006-10-13 22:15:00,4043,417,INT
2006-10-13 22:30:00,4043,454,INT
2006-10-13 22:45:00,4043,390,INT
2006-10-13 23:00:00,4043,423,INT
2006-10-13 23:15:00,4043,397,INT
2006-10-13 23:30:00,4043,313,INT
2006-10-13 23:45:00,4043,316,INT
2006-10-14 00:00:00,4043,292,INT
2006-10-14 00:15:00,4043,275,INT
2006-10-14 00:30:00,4043,264,INT
2006-10-14 00:45:00,4043,180,INT
2006-10-14 01:00:00,4043,161,INT
2006-10-14 01:15:00,4043,160,INT
2006-10-14 01:30:00,4043,155,INT
2006-10-14 01:45:00,4043,119,INT
2006-10-14 02:00:00,4043,109,INT
2006-10-14 02:15:00,4043,106,INT
2006-10-14 02:30:00,4043,102,INT
