OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI,geometry
49684,,,40180,M1 East of Warrigal IB,OH LANE,,,,,,,,OPERATIONAL,,,,,POINT (145.095432999445 -37.8844749993734)
49685,,,40181,M1 East of Atkinson OB,OH LANE,,,,,,,,OPERATIONAL,,,,,POINT (145.10098900031 -37.8855859990657)
49686,,,40182,M1 East of Atkinson IB,OH LANE,,,,,,,,OPERATIONAL,,,,,POINT (145.10098900031 -37.8855859990657)
49687,,,1707,Bridge Road near Waltham Street,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,POINT (144.996966000505 -37.8183469992558)
49688,,,1207,JACKSONS RD/ST MARYS SEMINARY/ACCESS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,POINT (145.194134999952 -37.9296909992366)
49689,,,3671,ST GEORGES/MERRI/CHARLES,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,,POINT (144.989739999875 -37.7765189992452)
49690,,,1564,AITKEN BVD/JAMES MIRAMS DR/LYSTERFIELD D,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.913313999797 -37.6164709988765)
49691,,,3569,Station Street NR Springvale Road,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (145.176246999451 -37.8205639992982)
49692,,,1573,Gloucester Ave NR Gibb Street,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (145.345671999853 -38.0345859992956)
49693,,,1577,"Mountain Hwy, Near Forrest Rd, The Basin",POS,,,,,,,,OPERATIONAL,,,,,POINT (145.307795000349 -37.8503089992849)
49694,,,5348,SHELL ROAD / BELLARINE AQUATIC CENTRE,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.541091999982 -38.2582159988864)
49695,,,5349,Jetty Road / Railway Cresent,POS,,,,,,,,OPERATIONAL,,,,,POINT (144.551268999711 -38.1785369994414)
49696,,,1580,Main Street NR Winters Lane,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (145.316003000429 -37.980666999527)
49697,,,5350,SURF COAST HIGHWAY / KIDMAN AVENUE,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.34421100055 -38.1856889991679)
49698,,,1281,M80 AB PLENTY RD ONRAMP,RAMP MTR,,,,,,,,OPERATIONAL,,,,,POINT (145.064961000329 -37.6865619988001)
49699,,,1282,M80 AB DALTON RD ONRAMP,RAMP MTR,,,,,,,,OPERATIONAL,,,,,POINT (145.025006000052 -37.6862229986862)
49700,,,1526,LIVERPOOL/PINKS,INT,,,,,,,,OPERATIONAL,RADOUT,,,,POINT (145.316284999785 -37.8135069988981)
49701,,,1394,LILYDALE-MONBULK NR JOY AVENUE,POS,,,,,,,,OPERATIONAL,"PTS_SIGN,PUFFIN",,,,POINT (145.386794000138 -37.7884939990726)
49702,,,400,HALLAM/POUND,INT,,,,,,,,OPERATIONAL,"Bluetooth,PARTFCRT",,,,POINT (145.268772000124 -38.0283879989723)
49703,,,2028,MORANG DR BET PINDARI AV AND MOORHEAD DR,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (145.055974000392 -37.6584159987432)
49704,,,5179,BURONGA-MILDURA SOUTH/ETIWANDA,INT,,,,,,,,OPERATIONAL,,,,,POINT (142.174365000187 -34.191877999448)
49705,,,1528,BALLAN/HOBBS,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.609449999859 -37.8690159993434)
49706,,,1318,BOURKE STREET NR SPRING STREET,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (144.972831000235 -37.8114229988736)
49707,,,1330,TARNEIT RD/WICKFORD RD/HOUGHTON AVE,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.673026000327 -37.8393719986963)
49708,,,1360,FOOTSCRAY (SERVICE RD) NR APPLETON DK RD,POS,,,,,,,,OPERATIONAL,,,,,POINT (144.926643999714 -37.8083569986694)
49709,,,5177,PRINCES HWY/AIRFIELD,INT,,,,,,,,OPERATIONAL,,,,,POINT (146.475743999958 -38.2181869988225)
49710,,,1539,SUNSHINE/GEELONG,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.884950000424 -37.8025239991411)
49711,,,5844,BALLARAT-BURRUMBEET/DYSON,INT,,,,,,,,OPERATIONAL,,,,,POINT (143.787305999553 -37.5423419995136)
49712,,,1338,AITKEN BVD/MARATHON WAY,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.911148000031 -37.5853899989212)
49713,,,1339,PLENTY RD BTW FRANCESCA  AND BASILICA,POS,,,,,,,,OPERATIONAL,,,,,POINT (145.094375000416 -37.6092219994271)
49714,,,1398,BALLARAT/MAIN,INT,,,,,,,,OPERATIONAL,,,,,POINT (144.750834999793 -37.7610279992298)
49715,,,3562,NORTH NR SHAFTON,POS,,,,,,,,OPERATIONAL,,,,,POINT (145.107500000237 -37.9122499993932)
49716,,,5146,PFW/FORSYTH ENTRY RAMP I/B,RAMP MTR,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN,VM CAP",,,,POINT (144.739593000462 -37.8724639988866)
49717,,,5144,PFW/DUNCANS ENTRY RAMP I/B,RAMP MTR,,,,,,,,OPERATIONAL,"Bluetooth,VM CAP",,,,POINT (144.683062999837 -37.9109519989936)
49718,,,5145,PHW/PFW ENTRY RAMP I/B,RAMP MTR,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN,VM CAP",,,,POINT (144.710928999798 -37.8800189994932)
49719,,,5147,PFW/AVIATION ENTRY RAMP I/B,RAMP MTR,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN,VM CAP",,,,POINT (144.761762000175 -37.8684679987234)
49720,,,1298,SKYE/PENLINK,INT,,,,,,,,OPERATIONAL,"PARTFCRT,RAMP SGN",,,,POINT (145.172320999516 -38.1411859988072)
49721,,,1299,ANDERSON/GARDINER,INT,,,,,,,,OPERATIONAL,,,,,POINT (145.356383000206 -37.7515439991783)
49722,,,3972,WHITEMAN NR QUEENSBRIDGE,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (144.960784999775 -37.8233549992749)
49723,,,2185,HUME/CRAIGIEBURN,INT,,,,,,,,OPERATIONAL,"Bluetooth,PTS_SIGN",,,,POINT (144.942999000548 -37.5974219993161)
49724,,,5122,GREAT OCEAN RD NR HARDY,FLASH PX,,,,,,,,OPERATIONAL,,,,,POINT (143.669250999598 -38.7559029994194)
49725,,,523,JOSEPHINE NR MONASH FWY,POS,,,,,,,,OPERATIONAL,,,,,POINT (145.297600000123 -38.005300999272)
49726,,,2487,PHE NR IRVING (LANSDOWNE),POS,,,,,,,,OPERATIONAL,"GWTT,PUFFIN,TRAM PRI",,,,POINT (145.007415999996 -37.8599889987071)
49727,,,5123,CLIFTON SPRINGS/HANCOCK,INT,,,,,,,,OPERATIONAL,DIDO,,,,POINT (144.57097500052 -38.1723149994523)
49728,,,5064,CORIO-WAURN POND(LATROBE NR LITTLE MALOP,POS,,,,,,,,OPERATIONAL,,,,,POINT (144.353062000503 -38.1458599994056)
49729,,,6101,MIDLAND/LOCKWOOD,INT,,,,,,,,OPERATIONAL,,,,,POINT (145.416250999971 -36.3838119993605)
